Language,User_id,User_login
HTML,8081142,archelogos
HTML,959972,katowulf
HTML,1855348,spencermathews
HTML,328420,odino
HTML,7255457,AndreasRicci
HTML,5833093,danielms215
HTML,28700396,davie-robertson
HTML,5544707,egilmorez
HTML,284478,barcellos
HTML,8895424,jfschmakeit
HTML,10204176,Jim-Lin
HTML,351038,koenpunt
HTML,5301131,lorint
HTML,5384581,LukeSchlangen
HTML,2575327,mcdonamp
HTML,10229883,StefMa
HTML,4570744,demsking
C#,2226434,andschwa
C#,816680,vors
C#,127450,daxian-dbw
C#,16566940,zach-folwick
C#,10873629,TravisEz13
C#,11859881,SteveL-MSFT
C#,22290914,iSazonov
C#,10214008,JamesWTruher
C#,2148248,lzybkr
C#,7052908,mspeterhon
C#,16566935,palladia
C#,12738734,mirichmo
C#,2119212,jsoref
C#,16585827,JumpingYang001
C#,11727200,raghushantha
C#,6509955,markekraus
C#,6043293,PowerShellTeam
C#,12820925,adityapatwardhan
C#,10171679,jianyunt
C#,16587262,TingLiu6
C#,5847981,ealexjordan
C#,3135708,alexandair
C#,5000058,bmanikm
C#,9250262,bergmeister
C#,12105071,dantraMSFT
C#,14019529,PaulHigin
C#,16246343,chunqingchen
C#,12720858,Francisco-Gamino
C#,6708868,jeffbi
C#,1255187,joeyaiello
Java,7791838,zhou-hao
Java,13974225,changdaye
Java,10757257,JetBrainZP
Java,8013410,just-a-stone
Java,5396968,asiaon123
Java,8518239,gitter-badger
Java,2304183,chongzhe
Java,18096376,gmle
Java,5017712,chaozhang03
Java,15882836,wwang222
Java,8564841,longfeizheng
Java,13853195,liangshishen
Python,5365195,Urinx
Python,123563,sbilly
Python,6419514,lijiarui
Python,3433008,flyingtimeice
Python,13416700,Haskely
Python,5835949,mtunique
Python,17488831,Jolly23
Python,6211983,lbbniu
Python,7419761,sharpdeep
Python,5377863,BillBillBillBill
Python,1465267,JokerQyou
Python,3931053,samueldeng
Python,1873671,SanMuHe
Python,9075748,airimos
Python,4654713,chenTest2013
Python,15062548,cxgreat2014
Python,5197501,fmnisme
Python,2908639,jseagull
Python,4532590,liushuchun
Python,18432238,1398491991
Python,23011166,omg2hei
Python,12461110,yanxurui
Python,8045299,yaphone
Python,10953361,zhoubofsy
Python,3763708,menq
JavaScript,20297227,bailicangdu
JavaScript,4011103,BoBoGithub
JavaScript,13995319,nmgwddj
JavaScript,2208400,nuty
,13336822,jodebrui
,1156582,JocaPC
,7462604,perrysk-msft
,5394625,barbkess
,8104702,DRediske
,10999577,uc-msft
,15154359,amitmsft
,20593304,jovanpop-msft
,22034327,NelGson
,11048726,ajlam
,20248259,pmasl
,8676571,datashinobi
,8124592,tarasha
,12616095,CarlRabeler
,10604251,douglaslMS
,11928821,meet-bhagdev
,10558915,ZhouFang928
,13153665,savjani
,885585,LuisBosquez
,3415861,grillazz
,1587589,BYHAM
,22086378,rgward
,10111,mattn
,6460726,ktaranov
,1275146,davidsalgado
,11928229,mihaelablendea
,25998266,AyoOlubeko
,15928587,MikeRayMSFT
,1616395,sidneyh
,5431382,arsing
Java,2917437,rayzhang0603
Java,4157870,qdaxb
Java,1886887,sunnights
Java,6613351,dongfangshangren
Java,1592635,half-dead
Java,232161,andot
Java,11422037,fingki
Java,728651,feilaoda
Java,15227164,xxxxzr
Java,1625837,smartwjw
Java,1884540,laddcn
Java,10123845,yeluoguigen009
Java,6425744,tangdi
Java,19683803,kashuocom
Java,3112309,radarhere
Java,4463494,thermosym
Java,9857855,chenchaobing
Java,3965962,guanly
Java,2419214,lowzj
Java,1326893,sumory
Java,10558343,wenqisun
Java,8281206,xiaoqing-yuanfang
JavaScript,12571054,sqfbeijing
JavaScript,2233383,dingdj
JavaScript,9381522,lakerswgq
C++,19429649,Cry-Jan
C++,21075375,Cry-59
C++,18550918,Cry-Michael
C++,19410856,Cry-Thomas
C++,32335530,Cry-AK76
C++,18445076,Cry-Patsy
C++,19485489,Cry-Dom
C++,19429727,Cry-Nico
C++,19433217,Cry-Vlad
C++,31213913,Cry-Miron
C++,19465545,Cry-Daisuke
C++,19476099,Cry-Mario
C++,24898944,Cry-Vladimiru
C++,19475621,Cry-Filami
C++,2300915,britalmeida
C++,19411200,Cry-Gabo
C++,19429673,Cry-Matthijs
C++,19429786,Cry-Pawel
C++,19488833,Cry-Fi
C++,17482861,Cry-Achim
C++,19410266,Cry-Samuel
C++,18616806,Cry-David
C++,31104678,Cry-Mory
C++,19550296,Cry-Sghirate
C++,10655434,Cry-Alex
C++,7687967,zwadar
C++,854382,ShivamMistry
C++,9265508,Chylix
C++,19574030,Cry-Build
C++,23403262,Cry-RostislavD
Java,13744304,roughike
Java,691172,jush
Java,1165195,NikolaDespotoski
Java,1328587,amenon
Java,7376492,dptsolutions
Java,11283515,yombunker
Java,563223,xizzhu
Java,5900125,pocheshire
Java,1311302,hyl
Java,1687198,westlinkin
Java,11981287,john-dugan
Java,6370613,mikemilla
Java,10944090,celanajaya
Java,1509421,leonardo2204
Java,11889560,stephentuso
Java,3596362,AlexKolpa
Java,9069318,Ashok-Varma
Java,868054,benoitletondor
Java,887462,alorma
Java,1214153,brianhama
Java,6009070,Swordfish90
Java,9608258,henhal
Java,8822316,jlelse
Java,8332399,mikecole20
Java,14028106,mik-dass
Java,933088,ncapdevi
Java,269860,ened
Java,9412633,Servus7
Java,1433609,xvarlez
Shell,1119433,ajot
Shell,17732486,erikhopf-amzn
Shell,18313017,keleric
Shell,30604687,BennyAvramson
Shell,19194866,elstryan
Shell,7807852,BOHverkill
Shell,2639535,gregorwolf
Shell,6288080,ismcodes
Shell,1206459,yuj
Shell,313638,jpalat
Shell,1650878,joetech
Shell,1714978,kdombeck
Shell,1798519,intrications
Shell,28738524,mradulan
Shell,3595020,tnwhitwell
Shell,20542543,tedkar
JavaScript,6651625,Hypnosphi
JavaScript,28956703,dependencies-bot
JavaScript,3070389,ndelangen
JavaScript,136691,mnmtanish
JavaScript,488689,shilman
JavaScript,7867954,igor-dv
JavaScript,1474548,danielduan
JavaScript,3872221,roonyh
JavaScript,132554,tmeasday
JavaScript,1593752,alterx
JavaScript,274358,rhalff
JavaScript,2551574,thomasbertet
JavaScript,5389035,ritz078
JavaScript,4509692,dangreenisrael
JavaScript,6065744,alexandrebodin
JavaScript,1164024,thinkholic
JavaScript,37928,aaronmcadam
JavaScript,72989,kazupon
JavaScript,3867635,Gongreg
JavaScript,188038,joscha
JavaScript,9130301,z4o4z
JavaScript,10836254,ralzinov
JavaScript,7479822,naipath
JavaScript,3688136,mshaaban088
JavaScript,1955709,leonrodenburg
JavaScript,1262998,Quramy
JavaScript,1569818,saponifi3d
JavaScript,5003903,StephenGrider
JavaScript,3842973,cniesen
,6863807,ShaoqingRen
,11435359,KaimingHe
,710255,fchollet
,8041160,zhanghang1989
,1381301,ppwwyyxx
,3529132,apark263
JavaScript,1618732,parkjs814
JavaScript,9661806,nem035
JavaScript,12758282,duaraghav8
JavaScript,13820300,TornjV
JavaScript,1581329,nadr0
JavaScript,12955150,archie94
JavaScript,839700,kopiro
JavaScript,12770420,jonathanxia
JavaScript,8397274,gautamkrishnar
JavaScript,5577496,sjsyrek
JavaScript,10343956,makintunde
JavaScript,15134536,jarettgross
JavaScript,12744655,RudraNilBasu
JavaScript,5761975,AdhityaRamadhanus
JavaScript,8248751,rajraku
JavaScript,16641046,alpgcosta
JavaScript,14997260,thinker3197
JavaScript,3623695,kciter
JavaScript,13452168,imkimchi
JavaScript,2820802,PFischbeck
JavaScript,3671070,piamancini
JavaScript,760514,olambdao
JavaScript,2150306,apollonian11
JavaScript,315863,voronoipotato
JavaScript,15939360,AmrSalama
JavaScript,84951,bbarry
JavaScript,2500247,Gerhut
JavaScript,8075728,Howon
JavaScript,75423,jonasbn
JavaScript,1139621,qw3rtman
Vue,11830960,taylorchen709
Vue,9512362,ttop5
JavaScript,4652816,progrape
JavaScript,7347320,codeif
JavaScript,35128,sorrycc
JavaScript,1798364,helloyou2012
JavaScript,13112014,cycgit
JavaScript,1179603,nikogu
JavaScript,2595058,nihgwu
JavaScript,7701575,LeuisKen
JavaScript,507615,afc163
JavaScript,12080165,yangbin1994
JavaScript,1220476,hbrls
JavaScript,5208531,jerexyz
JavaScript,360661,popomore
JavaScript,17465858,woshiguabi
JavaScript,3947826,alwaysonlinetxm
JavaScript,2999386,Bijiabo
JavaScript,1624785,chareice
JavaScript,3475472,megawac
JavaScript,327019,JacksonTian
JavaScript,2271825,codering
JavaScript,14089557,kamontat
JavaScript,8444708,LIUTaichen
JavaScript,1255944,RafaelCosman
JavaScript,914329,djyde
JavaScript,1336484,jasonslyvia
JavaScript,8463435,Shafley
JavaScript,7530656,zhang740
JavaScript,8731922,tbroadley
JavaScript,465125,yesmeck
JavaScript,1644274,bunnyc1986
JavaScript,5058439,airt
JavaScript,433259,bang88
JavaScript,499550,yyx990803
JavaScript,8336744,JounQin
JavaScript,71916,sirlancelot
JavaScript,8440027,tangwz
JavaScript,5443058,bodyno
JavaScript,2011351,alextes
JavaScript,2229721,chriszamierowski
JavaScript,59236,eliurkis
JavaScript,1289884,riophae
JavaScript,634357,inouetakuya
JavaScript,3694005,iiegor
JavaScript,2678657,juukie
JavaScript,4974184,markuplab
JavaScript,1325451,mhadaily
JavaScript,41694,mikekidder
JavaScript,283842,nolanlawson
JavaScript,8121621,PanJiaChen
JavaScript,8570506,PiusNyakoojo
JavaScript,12013210,RezaHaidari
JavaScript,79168,roryokane
JavaScript,609373,rumkin
JavaScript,4544327,isairz
JavaScript,380836,Hyra
JavaScript,11738111,StevenYuysy
JavaScript,6705160,williamboman
JavaScript,425966,bradoyler
JavaScript,3988517,miguepiscy
JavaScript,17633005,traducer
Python,7223256,xianhu
Python,7655982,keloli
Python,6138495,andyRon
Python,28261876,Lisanaaa
Python,17091047,cuican-wang
Python,10086212,zhisheng17
Python,2805466,KrisYu
Python,20705821,LuTengteng
Python,28064238,RecursiveLambdaGod
Python,11272110,gaufung
Python,19602440,rydesun
Python,7427291,Qingmu
Python,29747636,rrdssfgcs
Shell,5104323,hwdsl2
Shell,2597760,derdanu
Shell,715626,dsoprea
Shell,12018713,lgg
Shell,3724537,anydream
Shell,16748619,DL6ER
Shell,2130849,kaendfinger
Jupyter Notebook,14296202,awbrown90
Jupyter Notebook,587295,dsilver829
Jupyter Notebook,4019054,davidawad
Jupyter Notebook,16349604,Ridhwanluthra
Jupyter Notebook,6289523,swwelch
Jupyter Notebook,1516746,antorsae
Jupyter Notebook,8672145,josemacenteno
Python,9864950,liuwons
Python,20775338,vivre90
Python,5194435,gjwang
Python,11551897,twistfz
Python,12001718,thriteen
Python,22213970,archspider
Python,3478088,YixuanFranco
Python,1207595,SolessChong
Python,10840690,derrickcyt
Python,7973293,kliuj
Python,6245401,keeleys
Python,10275711,weaming
Python,11910102,xuncl
Python,17371030,xyzsss
Python,18388430,zhgcao
Java,9321014,liyifeng1994
Java,15910705,cnLGMing
Java,14197717,Lt-grint
Java,32572119,shellhub
Java,17839727,ica10888
Objective-C,6493255,Draveness
Objective-C,7344724,HaloWang
Objective-C,10348598,tangqi92
Objective-C,1779863,xieweizhi
Objective-C,7804535,Desgard
Objective-C,573856,JakeLin
Objective-C,9990834,qiuncheng
Objective-C,5186464,WenchaoD
Objective-C,161540,lvyile
Objective-C,13192063,guai-ak
Java,18065017,daniulive
Java,9691640,YoKeyword
Java,7741489,VankaIn
Java,11372409,Lollo0520
Java,3823345,mengdd
Java,19225489,LonelyMushroom
Java,18303646,zhenian
Java,17901676,qiyulan
Java,14845813,DevFatani
Java,19799947,zhangluya
Java,3241872,williamwue
Java,16863314,frowhy
Java,7248615,kangqiao
Java,11833706,niulinguo
Java,17159304,aa112901
Java,4538051,Curzibn
Java,8398290,szpasztor
Java,2672164,zhangchaoxu
Java,1210282,xream
Java,1063891,oldratlee
Java,1905070,chenfei0928
Java,21225480,flyilxm
Java,7192942,shaohui10086
Jupyter Notebook,6111071,nfmcclure
Jupyter Notebook,1425269,jimthompson5802
Jupyter Notebook,16272402,havk64
Jupyter Notebook,9956912,cxxgtxy
Jupyter Notebook,23007852,KeyYD
Jupyter Notebook,3630176,slcott
Jupyter Notebook,22536934,ammarasmro
Jupyter Notebook,3322822,Nukesor
Jupyter Notebook,12174228,bkm009
Jupyter Notebook,2580604,maxim5
Jupyter Notebook,10709657,Ir1d
JavaScript,1268691,juliangarnier
JavaScript,2260302,Maximilianos
JavaScript,3440116,jeroenrinzema
JavaScript,2105352,A-Babin
JavaScript,1402434,agoat
JavaScript,13420412,datnordstrom
JavaScript,12713314,Leocardoso94
JavaScript,604167,alexchantastic
JavaScript,9045234,aksperiod
JavaScript,3515,FND
JavaScript,1121921,Gabrielmtn
JavaScript,33226,huyhong
JavaScript,134165,floq-design
JavaScript,892048,ngryman
JavaScript,4947186,PJoy
JavaScript,3618689,srikarg
JavaScript,1849998,codeKonami
JavaScript,181635,tbranyen
JavaScript,15699766,TwinProduction
JavaScript,140791,hogewest
Java,9796998,GcsSloop
Java,7385129,icodeu
Java,10492842,cooperkong
C++,16040950,guolinke
C++,13624043,wxchan
C++,9083669,Laurae2
C++,2283057,chivee
C++,25141164,StrikerRUS
C++,433434,henry0312
C++,6280746,xuehui1991
C++,8021844,huanzhang12
C++,26833,cbecker
C++,998536,zhangyafeikimi
C++,6893682,yanyachen
C++,11735900,Allardvm
C++,32717,kant
C++,30066134,olofer
C++,7017045,ClimbsRocks
C++,11532812,Tony-Y
C++,7608904,jameslamb
C++,20087448,weiwang93
C++,23420013,qrqpjxq
C++,20310144,bfgray3
C++,2426141,ChenZhiyong
C++,4280595,JayveeHe
C++,3491412,miguelgfierro
C++,4659406,PPACI
C++,3740613,slundberg
C++,382183,fulldecent
C++,14950226,yuyuz
C++,920364,i3v
C++,5714229,rgranvil
C++,5608860,ADJA
Vue,19219477,luventa
Vue,8254020,netpi
Vue,13196123,eddyerburgh
Vue,1432929,florentsuc
Vue,19299,hnakamur
Vue,1294533,JeOam
Vue,4793823,cutchop
Vue,3671070,piamancini
Vue,4136975,kartsims
Vue,7608037,noep
Vue,11515982,taiyoslime
Vue,4092563,puxxustc
Vue,8047705,Erkajp
Vue,156316,martinhearn
Vue,6028686,zhuwei05
JavaScript,1114467,flarnie
JavaScript,2823852,hellendag
JavaScript,1042131,mitermayer
JavaScript,6820,sophiebits
JavaScript,8445,zpao
JavaScript,8282507,calebmer
JavaScript,673941,davidchang
JavaScript,650136,tylercraft
JavaScript,3470207,johanneslumpe
JavaScript,7262714,SecurityInsanity
JavaScript,6034955,Kiwka
JavaScript,4805152,tasti
JavaScript,9062287,mmmoussa
JavaScript,78122,aadsm
JavaScript,12300,remko
JavaScript,1881100,brookslyrette
JavaScript,25375401,jackyho112
JavaScript,1735553,davidbyttow
JavaScript,966511,GordyD
JavaScript,345913,jessebeach
JavaScript,1188186,juliankrispel
JavaScript,5393571,kedromelon
JavaScript,2224702,NYDrewReynolds
JavaScript,681628,vierno
JavaScript,13243,steveluscher
JavaScript,186704,bryanrsmith
JavaScript,647504,CLowbrow
JavaScript,2202751,mjomble
Go,100893,justinsb
Go,335402,chrislovecnm
Go,13653959,k8s-merge-robot
Go,20407524,k8s-ci-robot
Go,13757818,kris-nova
Go,9451328,geojaz
Go,4942464,zmerlynn
Go,881965,mikesplain
Go,12699319,andrewsykim
Go,4280679,gambol99
Go,6972966,KashifSaadat
Go,30144425,AdamDang
Go,28523,alrs
Go,703786,itskingori
Go,2190867,yissachar
Go,410764,rdrgmnzs
Go,32826013,sunlintong
Go,1787169,mikedanese
Go,9006763,alok87
Go,19394251,blakebarnett
Go,12010278,BradErz
Go,782143,frodopwns
Go,8987721,luomiao
Go,8327755,tsupertramp
Go,793472,moleksyuk
Go,28080267,zengchen1024
Go,4913482,sethpollack
Go,161571,aledbf
Go,1455650,rifelpet
Go,2554562,while1eq1
JavaScript,10383181,IgniteMX
JavaScript,1300249,lamollner
,8531908,huanglimin
,11133870,arthurkiller
Java,17683613,vondear
Java,15922823,PlexPt
JavaScript,4693439,staeiou
JavaScript,9792532,a-paxton
JavaScript,335567,Carreau
JavaScript,143558,hainesr
JavaScript,18168681,zuoxingdong
C,1195774,miloyip
C,1181278,Nov-11
JavaScript,10851155,leslie52
JavaScript,11849092,18620936193
JavaScript,22766267,laiyq
Java,12352397,guyca
Java,6660239,DanielZlotin
Java,6762255,talkol
Java,1650967,gran33
Java,8819594,yedidyak
Java,10794586,yogevbd
Java,8604256,artald
Java,1051453,eliperkins
Java,1565184,BrendonSled
Java,7933604,yershalom
Java,842078,Ehesp
Java,1361404,rotemmiz
Java,25903,Royce
Java,1419633,MattDavies
Java,7475133,varungupta85
Java,15089927,drorbiran
Java,2270433,LeoNatan
Java,3070948,SudoPlz
Java,5106887,junedomingo
Java,587461,brianjd
Java,13519034,gevorg94
Java,659612,jp928
Java,303833,ruiaraujo
Java,8999993,bogobogo
Java,4795989,chaitanya0bhagvan
Java,6752808,danielang
Java,19417672,grundmanise
Java,1611055,Johan-dutoit
Java,797669,Kelt
Java,559278,mkuczera
C++,751414,jiezhang-zz
C++,2852118,Jiaolong
C++,21032872,seetaface
C++,3155274,bryongloden
C++,22253063,seeta-wushuzhe
Groovy,1835933,tonesto7
Groovy,16885095,imnotbob
Groovy,148100,invalid-email-address
Groovy,1170252,desertblade
Groovy,1192780,bbodenmiller
PHP,2232539,marktopper
PHP,601261,tnylea
PHP,34574,akazorg
PHP,1387843,fletch3555
PHP,5123709,Frondor
PHP,4060094,handiwijoyo
PHP,2482942,emptynick
PHP,24955909,abdgad
PHP,10462563,davodavodavo3
PHP,478757,peacemoon
PHP,3030410,maiorano84
PHP,9524225,fergthh
PHP,29808109,cotrudel
PHP,7388088,ctf0
PHP,11546752,gabrieljaime
PHP,4103737,sikhub
PHP,1137276,DODMax
PHP,7612635,MujtabaFR
PHP,270990,gnovaro
PHP,4895885,paulgv
PHP,844961,sidis405
PHP,6487764,nikkuang
PHP,2055581,avengerweb
PHP,3392106,alexelev
PHP,1420356,vblinden
PHP,29052343,Braiani
PHP,124634,oschettler
PHP,314314,putera
PHP,6538082,afsardo
PHP,148100,invalid-email-address
,22699926,Developer-Y
,4527858,mundher
,2140882,bhuthesh
,6768582,wp-lai
,43051,lamberta
,474498,bbhart
,3536482,alebcay
,331676,danielrbradley
,7005799,gusnaughton
,17137435,xtangle
,508549,laithshadeed
,704580,miangraham
,5882053,mterwill
,5790877,mperreux
,10736853,naeemshaikh90
,2923192,emperor-jimmu
,6028224,nishanths
,2910707,asivokon
,306324,guybrush
,1463116,pvcraven
,310709,P7h
,23054141,ShashankP19
,4268710,Ghost93
,7758466,taylorty
,6758296,domsupamoe
,5109996,eternalfool
,11830160,krnets
JavaScript,20826517,tjasonnguyen
JavaScript,176013,wesbos
JavaScript,12822337,HMAN1911
JavaScript,2528846,michalsanger
JavaScript,537381,wls
JavaScript,329958,cmccall
Java,15133565,smuyyh
Java,10153777,lfh1991
Java,11350013,qzsang
Java,13270719,xiaoxiaoshu0501
Java,1347403,zths
Java,148100,invalid-email-address
Java,10493371,lzpong
Java,3391170,dyc87112
Python,760865,lengstrom
Python,8165610,Schwusch
Python,10693074,fbcotter
Python,7076420,AndyZhu1991
Python,2099678,cbonitz
Python,82880,tibbon
Python,2179708,minimaxir
Python,3112309,radarhere
Python,7699842,drakerehfeld
Python,1727318,feber
Python,1642957,Lupino
Python,1284701,btwael
Java,2311626,shliama
Java,12141781,Legementarion
Java,17257638,larin92
Java,6659855,Cool04ek
Java,9164783,simonpercic
Java,4975835,PenzK
Java,13538078,TeeRawk
Java,3493509,voltazor
Java,1265731,edBaev
Java,19615441,bechau
Java,6540299,rwliang
Java,1724223,peterhav
Java,8808636,dejandobnikar
Java,16849138,KucherenkoIhor
Java,4757677,clemp6r
Java,12441592,JohnWowUs
Java,5759366,vanniktech
Java,17787791,severianremi
Java,6055764,start141
Java,4262725,timkoers
Java,160164,Lx
Java,17988005,warko-san
Java,1024162,jasl
Java,6592650,PGMacDesign
Java,1594148,adelnizamutdinov
Java,1322515,mapyo
Java,3438489,pylerSM
Python,7057863,yenchenlin
Python,13868928,chengchingwen
Python,1046917,cyhsutw
Python,6886873,katyprogrammer
Python,6920983,kellyfu
Python,17891990,jgyllinsky
Java,504194,rmuir
Java,796508,mikemccand
Java,444289,yonik
Java,448788,markrmiller
Java,1005388,uschindler
Java,65780,shalinmangar
Java,952194,sarowe
Java,209189,erikhatcher
Java,450139,hossman
Java,299848,jpountz
Java,973334,s1monw
Java,399372,gsingers
Java,377295,dsmiley
Java,5747955,joel-bernstein
Java,6458642,cpoerschke
Java,5075160,DaddyWri
Java,199470,dweiss
Java,1347065,romseygeek
Java,270714,cutting
Java,6335655,kojisekig
Java,409128,janhoy
Java,316377,sigram
Java,3208161,anshumg
Java,450148,ctargett
Java,258872,CaoManhDat
Java,512815,tteofili
Java,16119739,mvgsoftware
Java,6341181,jdyer1
Java,496684,tflobbe
Java,158041,vthacker
Python,6715118,ShangtongZhang
Python,1331574,kentan
Python,20732323,yuhang-lin
Python,5612003,findmyway
Python,1026917,aoboturov
Python,1683321,ndvanforeest
Python,4012178,datahaki
Python,17821598,tegg89
Python,7264698,gwding
Python,5841399,loopinvariant4
Python,17863465,cbrom
Python,28816067,huanghua1668
Python,2459423,vfdev-5
JavaScript,6023444,lenve
Java,10770362,CarGuo
Java,34023532,CarGuoSmall
Java,3884014,PureDark
TypeScript,418356,shancarter
TypeScript,2294279,dsmilkov
TypeScript,20806,endash
TypeScript,170265,danbri
TypeScript,888759,GortMcTabs
TypeScript,7023014,primetang
TypeScript,12316730,Hinaser
TypeScript,1367529,mahnerak
TypeScript,2215899,brokenairplane
TypeScript,1530684,piperchester
TypeScript,892318,urish
TypeScript,7235481,mldangelo
JavaScript,1680215,willrstern
JavaScript,7155684,rw251
JavaScript,2548078,saaqibz
JavaScript,5217933,scycer
JavaScript,1786053,DaveVoyles
JavaScript,10064471,madnight
JavaScript,15842832,gfantom
JavaScript,9425599,klausetgeton
JavaScript,10108377,kutsan
JavaScript,5466293,LucasFrecia
JavaScript,1047975,MarosPixel
JavaScript,451008,nickzheng
JavaScript,5349435,Baira
JavaScript,12467511,ThibaultJanBeyer
JavaScript,6878060,buckyinsfo
JavaScript,10906059,achmiral
JavaScript,373018,ifdion
,20687560,ryan-keenan
,21979084,mvirgo
,4749091,Brok-Bucholtz
,4316306,baumanab
,13357734,thedch
,30959215,harveenchadha
,400322,mreichelt
Java,14369357,dynamitechetan
Java,7676016,varunu28
Java,23243382,christianbender
Java,10573038,AnupKumarPanwar
Java,18111582,nikitap492
Java,16108563,theycallmemac
Java,24369575,dpacmen
Java,35678205,GammaBurst101
Java,17431191,mk9440
Java,22603971,RianGallagher
Java,21992243,sahilb2
Java,26535056,LeeChungWan
Java,22667364,NISHITA97
Java,32796932,The-TJ
Java,19682981,JeonSeongBae
Java,7570771,Phil-Schmidt
Java,29306481,shikhart98
Java,20418075,ayaanfaiz
Java,14168201,RollandMichael7
Java,26190214,freitzzz
Java,17036171,ShyamW
Java,14366106,mpokryva
Java,25305613,ashish4321
Java,12199696,JosephMPignataro
Java,28261876,Lisanaaa
Java,26520106,khalil2535
Java,22327311,manmeet-22
Java,14265462,MarcHines
Java,16841686,r0hit-gupta
Java,22957328,youssefAli11997
,1123322,kelseyhightower
,4335049,TechnoRoss
,9701902,ksingh7
,2333119,castillobgr
,246775,amouat
,3834345,lfaoro
,586805,aberoham
,262605,adriaandejonge
,112859,Alan01252
,1146263,awly
,1671454,andrewpsp
,1074881,dy-dx
,6319666,koep
,147981,dpritchett
,3576287,dannykansas
,193030,elsonrodriguez
,95358,mercer
,1898360,senax
,8544631,mydharma
,86445,oppegard
,3596535,font
,47,jnewland
,2750932,joeint
,100893,justinsb
,18159,lisa
,6121373,gburiola
,999542,danquah
,901392,marcelom
,1122274,markvincze
,5772042,martinmosegaard
,9924409,nukc
,7941050,android-cjj
,10336931,CaMnter
,4351529,WuXiaolong
,172270,7heaven
,8317477,JohnTsaiAndroid
,3411961,yuxingxin
,11629986,razerdp
,8402109,Skykai521
,9619875,wingjay
,10704521,hongyangAndroid
HTML,13753955,jeannyvaidya
HTML,7819607,jnappy
HTML,6180653,asaldivar
Jupyter Notebook,8583138,mjshiggins
Jupyter Notebook,509595,olivercameron
Jupyter Notebook,16579162,chrisgundling
Jupyter Notebook,972171,Eric-Gonzalez
Jupyter Notebook,1033193,ckirksey3
Jupyter Notebook,54999,ingenieroariel
Jupyter Notebook,169825,spicavigo
Jupyter Notebook,13784667,NikolasEnt
Jupyter Notebook,3747622,Shin-nn
Jupyter Notebook,660504,jitrc
Jupyter Notebook,195099,7
Jupyter Notebook,17439178,pierluigiferrari
Jupyter Notebook,8033598,charlielito
Jupyter Notebook,13562803,ilya-edrenkin
Jupyter Notebook,10385335,jaredjxyz
Jupyter Notebook,3528340,huyouare
Jupyter Notebook,5635551,lovekesh-thakur
Jupyter Notebook,1521337,lmarti
Jupyter Notebook,259771,emef
Jupyter Notebook,3490586,skbly7
Jupyter Notebook,16337669,scottontech
Jupyter Notebook,3535820,tanelp
Vue,13494930,lin-xin
Vue,16896515,hiant
Kotlin,796361,thagikura
Kotlin,1009664,MGaetan89
Kotlin,628930,evant
Kotlin,1237536,yaraki
Kotlin,471318,hotchemi
Kotlin,5840013,alashow
Kotlin,860441,aliafshar
Kotlin,312529,abarisain
Kotlin,32543,EddieRingle
Kotlin,1186186,Egorand
Kotlin,10961194,christmasjason
Kotlin,6446183,hkurokawa
Kotlin,4161617,KrishMunot
Kotlin,2367065,raeglan
Kotlin,22871961,knightcube
Kotlin,1404787,androhi
Kotlin,17391402,Gavras
Kotlin,8403923,dkzwm
Kotlin,2290987,jonathan-caryl
Kotlin,6285695,magazmj
Kotlin,15622079,guhongya
,1148601,icodesign
HTML,6577830,brandyscarney
HTML,2018508,drewrygh
HTML,571056,perrygovier
HTML,2835826,mhartington
HTML,4680488,danbucholtz
HTML,8823093,jgw96
HTML,15234844,danielsogl
HTML,6591344,Ionitron
HTML,5166933,rakelblujeans
HTML,8991125,goodells
HTML,10078572,briandennis
HTML,918975,candelibas
HTML,195209,eddhannay
HTML,1526846,kensodemann
HTML,16119174,Tommertom
HTML,1637892,jcesarmobile
HTML,28053247,onecodeman2017
Java,11069271,asLody
Java,6063712,247321453
Java,2055240,dstmath
Java,1072660,paulo-raca
Java,1572684,prife
Java,13158903,codehz
Java,3771820,zhx00100
Java,2336827,rk700
Java,149284,skyoung09
Java,802181,cddjr
Java,9690359,hhkhub
Java,1680722,woaitqs
Java,6838656,zhixiaoyang
Java,5249444,JuneLeGency
Java,227627,lolicon
Java,2737135,rover12421
Java,10227700,pekphet
Java,7566409,solartcc
Java,6194341,noway211
Java,2532942,zbtang
Java,504207,achellies
Java,307478,SkidanovAlex
Java,25152247,darkskygit
Java,7046617,david082321
Java,7564330,flyer88
Java,2777380,greplay
Java,6559571,thejunkjon
Java,721641,konata
Java,4233744,tiann
Python,19826074,jleetutorial
Java,8827239,youth5201314
Java,17873626,694551594
HTML,777823,DeviaVir
HTML,6176288,nedievas
HTML,187294,krystophv
HTML,1011712,Haehnchen
HTML,5265345,defkev
HTML,1007595,cmroche
HTML,505659,station384
HTML,106763,carlos8f
HTML,20549,glennfu
HTML,14090872,tiagosiebler
HTML,23040076,greenkeeper[bot]
HTML,3296972,haxwell
HTML,1574005,crubb
HTML,31704711,brucetus
HTML,168493,fuzzyTew
HTML,13897676,kernelsndrs
HTML,34537029,MoonGem
HTML,18106038,KryptoNova
HTML,8074,grigio
HTML,12239057,Shawn8901
HTML,3024205,emabo
HTML,1702718,firepol
HTML,3404570,Niller2005
HTML,12083186,talvasconcelos
HTML,10209506,MT00x
HTML,5330839,darland
